game_id,game_play_number,homeTeamName,awayTeamName,home_wp_after,away_wp_after
401762458,56,Navy,UAB,92.62322783470154,7.376772165298462
401762458,57,Navy,UAB,91.2740170955658,8.725982904434204
401762458,58,Navy,UAB,92.64962077140808,7.350379228591919
401762458,59,Navy,UAB,91.5270209312439,8.472979068756104
401762458,60,Navy,UAB,89.28350806236267,10.716491937637329
401762458,61,Navy,UAB,90.43894410133362,9.561055898666382
401762458,62,Navy,UAB,88.15237879753113,11.847620457410812
401762458,63,Navy,UAB,85.11351943016052,14.886479079723358
401762458,64,Navy,UAB,88.68372440338135,11.316274106502533
401762458,65,Navy,UAB,89.20594453811646,10.794057697057724
401762458,66,Navy,UAB,88.64990472793579,11.35009452700615
401762458,67,Navy,UAB,87.79272437095642,12.20727488398552
401762458,68,Navy,UAB,87.844979763031,12.155018746852875
401762458,69,Navy,UAB,88.17019462585449,11.829805374145508
401762458,70,Navy,UAB,85.10810136795044,14.89189863204956
401762458,71,Navy,UAB,83.2991898059845,16.700808703899384
401762458,72,Navy,UAB,84.84891653060913,15.151084959506989
401762458,73,Navy,UAB,85.51336526870728,14.486634731292725
401762458,74,Navy,UAB,85.64468026161194,14.355321228504181
401762458,75,Navy,UAB,85.52978038787842,14.470219612121582
401762458,76,Navy,UAB,85.49286723136902,14.507132768630981
401762458,77,Navy,UAB,86.82714700698853,13.172851502895355
401762458,78,Navy,UAB,82.20856189727783,17.791439592838287
401762458,80,Navy,UAB,87.26567029953003,12.73433119058609
401762458,81,Navy,UAB,85.80750226974487,14.192494750022888
401762458,82,Navy,UAB,78.83989810943604,21.160098910331726
401762458,83,Navy,UAB,78.26372385025024,21.736276149749756
401762458,84,Navy,UAB,78.53140234947205,21.468599140644073
401762458,85,Navy,UAB,74.16335344314575,25.836649537086487
401762458,86,Navy,UAB,76.49892568588257,23.501071333885193
401762458,87,Navy,UAB,77.421635389328,22.578366100788116
401762458,88,Navy,UAB,78.56829762458801,21.431700885295868
401762458,89,Navy,UAB,81.26084804534912,18.73915195465088
401762458,90,Navy,UAB,83.44612121582031,16.553878784179688
401762458,91,Navy,UAB,81.11857175827026,18.881428241729736
401762458,92,Navy,UAB,82.00615644454956,17.99384355545044
401762458,93,Navy,UAB,78.79897356033325,21.201026439666748
401762458,94,Navy,UAB,78.15151810646057,21.84848189353943
401762458,95,Navy,UAB,79.23048734664917,20.76951414346695
401762458,96,Navy,UAB,79.8869788646698,20.11301964521408
401762458,97,Navy,UAB,86.65109872817993,13.348901271820068
401762458,98,Navy,UAB,85.39473414421082,14.605265855789185
401762458,99,Navy,UAB,87.8320574760437,12.167942523956299
401762458,100,Navy,UAB,87.04854249954224,12.951457500457764
401762458,101,Navy,UAB,89.11952376365662,10.880476236343384
401762458,102,Navy,UAB,88.4025514125824,11.597448587417603
401762458,103,Navy,UAB,92.69782304763794,7.3021769523620605
401762458,104,Navy,UAB,74.57445859909058,25.425544381141663
401762458,105,Navy,UAB,70.33076286315918,29.66924011707306
401762458,106,Navy,UAB,90.97720980644226,9.022792428731918
401762458,107,Navy,UAB,92.1030580997467,7.896943390369415
401762458,108,Navy,UAB,93.35318803787231,6.646808981895447
401762458,109,Navy,UAB,94.67662572860718,5.323375388979912
401762458,110,Navy,UAB,93.32049489021301,6.679505109786987
401762458,111,Navy,UAB,94.80416178703308,5.195838212966919
401762458,112,Navy,UAB,94.41455006599426,5.585449934005737
401762458,113,Navy,UAB,96.44673466682434,3.553265333175659
401762458,114,Navy,UAB,97.46814966201782,2.5318503379821777
401762458,116,Navy,UAB,98.2719898223877,1.7280101776123047
401762458,117,Navy,UAB,97.76621460914612,2.233785204589367
401762458,118,Navy,UAB,98.88030886650085,1.1196911334991455
401762458,119,Navy,UAB,98.92902970314026,1.0709702968597412
401762458,120,Navy,UAB,98.69962930679321,1.300370693206787
401762458,121,Navy,UAB,98.60833287239075,1.391667127609253
